10222;39.0355993865755;139.949155189852;0.8;4.8;45;白井新田 東部 380-(1);0;1;380-1
10223;39.03566725817634;139.9493531590822;0.8;4.8;45;白井新田 東部 379-(1);0;1;1
10224;39.035763095280494;139.9494536161917;0.8;4.8;45;白井新田 東部 379-(2);0;1;379-2
10225;39.035879889036;139.94956211992826;0.8;4.8;45;白井新田字東部　378-(1)～(4);0;0;4
10226;39.035988226296446;139.94965721261974;0.8;4.8;45;白井新田字東部　378-(1)～(4);0;0;378-3
10227;39.03607989615632;139.9497657163563;0.8;4.8;45;白井新田字東部　378-(1)～(4);0;0;2
10228;39.03634657143613;139.94969719429787;0.8;1.4;45;白井新田字東部　378-(1)～(4);0;0;1
10229;39.036367405399965;139.9501436563703;0.8;4.7;45;白井新田 東部 376;2;1;376
10230;39.0364790814268;139.950275656657;0.67;5.19;43.9;;0;0;
10231;39.0365848488561;139.950373588215;0.65;5.42;44.1;白井新田字東部　374-（2）;0;0;374-2
10232;39.0366906162854;139.950471519773;0.72;5.84;44.4;白井新田字東部　374-（1）;0;0;1
10233;39.0367850514901;139.950598830799;0.61;5.56;44.8;白井新田 東部 372-(9);0;1;9
10234;39.0368681544702;139.950739199366;0.64;5.33;44.83;白井新田 東部 372-(8);0;1;8
10235;39.0369512574504;139.950879567932;0.67;5.11;44.87;白井新田 東部 372-(7);0;1;7
10236;39.0370343604305;139.951019936498;0.7;4.88;44.9;白井新田 東部 372-(6);0;1;6
10237;39.0371174634107;139.951160305065;0.73;4.65;44.93;白井新田 東部 372-(5);0;1;372-5
10238;39.0372005663908;139.951300673631;0.76;4.43;44.97;白井新田 東部 372-(4);0;1;4
10239;39.037283669371;139.951441042198;0.79;4.2;45;白井新田 東部 372-(3);0;1;3
10240;39.0373856593921;139.951558560067;0.8;4.45;44;白井新田 東部 372-(2);0;1;2
10241;39.0374876494132;139.951661388203;0.56;4.71;44.8;白井新田 東部 372-(1);0;1;1
10242;39.03759265583209;139.95179454697222;0.8;4.7;45;白井新田 東部 371-(23);0;1;23
10243;39.0376884903249;139.95191109733582;0.8;4.7;45;白井新田 東部 371-(22);0;1;22
10244;39.03779265810446;139.95202764769942;0.8;4.7;45;白井新田 東部 371-(21);0;1;21
10245;39.03789057567721;139.95216565573514;0.8;4.7;45;白井新田 東部 371-(20);0;1;20
10246;39.03797390967481;139.95228220609874;0.8;4.7;45;白井新田 東部 371-(19);0;1;19
10247;39.03809266045157;139.95239607425333;0.8;4.7;45;白井新田 東部 371-(18);0;1;18
10248;39.0381655774963;139.95251798903496;0.8;4.7;45;白井新田 東部 371-(17);0;1;17
10249;39.0382551611911;139.95265599707068;0.8;4.7;45;白井新田 東部 371-(16);0;1;16
10250;39.03834057809664;139.95279132289738;0.8;4.7;45;白井新田 東部 371-(15);0;1;15
10251;39.03844682824965;139.95291055547;0.8;4.7;45;白井新田 東部 371-(14);0;1;14
10252;39.03854891157952;139.95301905920655;0.8;4.7;45;白井新田 東部 371-(13);0;1;13
10253;39.03864266144641;139.9531597494513;0.8;4.7;45;白井新田 東部 371-(12);0;1;12
10254;39.03873224453635;139.95327361760587;0.8;4.7;45;白井新田 東部 371-(11);0;1;11
10255;39.03882807748354;139.95338212134243;0.8;4.7;45;白井新田 東部 371-(10);0;1;371-10
10256;39.038894743804946;139.95353890484125;0.8;4.7;45;白井新田 東部 371-(09);0;1;9
10257;39.03901974298801;139.95363667974175;0.8;4.7;45;白井新田 東部 371-(08);0;1;8
10258;39.03912390880496;139.95375591231436;0.8;4.7;45;白井新田 東部 371-(07);0;1;7
10259;39.03922182453289;139.95386978046895;0.8;4.7;45;白井新田 東部 371-(06);0;1;6
10260;39.03931557350691;139.95401047071368;0.8;4.7;45;白井新田 東部 371-(05);0;1;5
10261;39.039419738887744;139.9541323854953;0.8;4.7;45;白井新田 東部 371-(04);0;1;4
10262;39.03953640393196;139.95419529167862;0.8;4;45;白井新田 東部 371-(03);0;1;3
10263;39.03972181762372;139.95423405798078;0.8;2.5;45;白井新田 東部 371-(02);0;1;2
10264;39.03990306424536;139.95425673102886;1;1;45;白井新田 東部 371-(01);0;1;1
10300;39.0326744971952;139.9461437790601;0.7;4.8;27;白井新田 東部 345-(1);0;0;1
10301;39.03275783734423;139.94627374046877;0.7;4.8;27;白井新田 東部 345-(2);0;0;345-2
10302;39.03280992488747;139.94642784175858;0.7;4.8;27;白井新田 東部 345-(3);0;0;3
10303;39.0328849308823;139.94657926083937;0.7;4.8;27;白井新田 東部 345-(4);0;0;4
10304;39.0330307756443;139.94668776457593;0.7;3.4;27;白井新田 東部 346-1;0;0;1
10305;39.03270991677055;139.94688478120997;0.7;1.3;27;白井新田 東部 345-(5);0;0;5
10306;39.032995356229755;139.94687526774987;0.7;4.8;27;白井新田 東部 346-2;0;0;346-2
10307;39.03307036202775;139.9470320512487;0.7;4.8;27;白井新田 東部 346-3;0;0;3
10308;39.032991189238636;139.94728002985403;0.7;2.5;27;白井新田 東部 346-4;0;0;4
10309;39.033328714722664;139.94763797902897;0.8;4.8;44;白井新田字東部 348-(1);0;0;1
10310;39.033434972411776;139.9477625760196;0.8;4.8;44;白井新田字東部 348-(2);0;0;348-2
10311;39.0334382666341;139.947966913054;0.72;3.51;44.1;白井新田字東部 348-(3);0;0;3
10312;39.03371415851986;139.94811784298554;0.8;4.8;44;白井新田 東部 350.351-(1);0;1;1
10313;39.03379749744284;139.94825585102126;0.8;4.8;44;白井新田 東部 350.351-(2);0;1;2
10314;39.03387875279812;139.94840458789304;0.8;4.8;44;白井新田 東部 350.351-(3);0;1;3
10315;39.033982926193865;139.94850504500255;0.8;4.8;44;白井新田 東部 350.351-(4);0;1;4
10316;39.034087099436064;139.94861891315713;0.8;4.8;44;白井新田 東部 350.351-(5);0;1;5
10317;39.03419127252468;139.94875692119285;0.8;4.8;44;白井新田 東部 350.351-(6);0;1;6
10318;39.0342662770534;139.94886810713842;0.8;4.8;44;白井新田 東部 350.351-(7);0;1;7
10319;39.03436836642291;139.94899002192005;0.8;4.8;44;白井新田 東部 350.351-(8);0;1;8
10320;39.034451704574394;139.94912534774676;0.8;4.8;44;白井新田 東部 350.351-(9);0;1;9
10321;39.03455171022643;139.94924458031937;0.8;4.8;44;白井新田 東部 352;0;0;352
10322;39.03463713160884;139.9493852705641;0.8;4.8;44;白井新田 東部 352;0;0;352
10323;39.03474130388664;139.94948840988263;0.8;4.8;44;白井新田 東部 353;0;0;353
10324;39.03485380977418;139.94958618478313;0.8;4.8;44;白井新田 東部 353;0;0;353
10325;39.03492464672261;139.949751014909;0.8;4.8;44;白井新田 東部 354-(1);0;0;354-1
10326;39.035037152318274;139.9498487898095;0.8;4.8;44;白井新田 東部 354-(2);0;0;2
10327;39.03514549087073;139.9500404420255;0.8;5;44;白井新田 東部 355-(1);0;0;1
10328;39.035293414395284;139.95021868319645;0.8;5;44;白井新田 東部 355-(2);0;0;355-2
10329;39.035424670221175;139.9503781489043;0.8;4.8;44;白井新田字東部　356-(1)～(2);0;0;1
10330;39.035518424233274;139.950513474731;0.8;4.8;44;白井新田字東部　356-(1)～(2);0;0;356-2
10331;39.03561842837572;139.95061929625854;0.8;4.8;44;;0;0;
10332;39.035710098715306;139.95073584662214;0.8;4.8;44;;0;0;
10333;39.03580593576137;139.95089531232998;0.8;4.8;44;;0;0;
10334;39.03592052336322;139.95098504060343;0.8;4.8;44;;0;0;
10335;39.03599552605655;139.95111768422112;0.8;4.8;44;;0;0;
10336;39.03608927931124;139.9512476456298;0.8;4.8;44;白井新田 東部 360-(01);0;1;1
10337;39.03617469883501;139.95136956041142;0.8;4.8;44;白井新田 東部 360-(02);0;1;2
10338;39.03628511904201;139.95149415740207;0.8;4.8;44;白井新田 東部 360-(03);0;1;3
10339;39.03636845493304;139.95162143660173;0.8;4.8;44;白井新田 東部 360-(04);0;1;4
10340;39.036468457872544;139.9517138470842;0.8;4.8;44;白井新田 東部 360-(05);0;1;5
10341;39.03657054406064;139.95183576186582;0.8;4.8;44;白井新田 東部 360-(06);0;1;6
10342;39.036660129777665;139.95197108769253;0.8;4.8;44;白井新田 東部 360-(07);0;1;363-7
10343;39.036741381841395;139.95211446014628;0.8;4.8;44;白井新田 東部 360-(08);0;1;8
10344;39.036839300870966;139.9522336927189;0.8;4.8;44;白井新田 東部 360-(09);0;1;9
10345;39.036918469348876;139.95234756087348;0.8;4.8;44;白井新田 東部 360-(10);0;1;10
10346;39.037030971770164;139.95251239099935;0.8;4.8;44;;0;0;361
10347;39.03715389087754;139.95259407264575;0.8;4.8;44;白井新田 東部 363-(1);0;1;1
10348;39.03722889226174;139.9527347628905;0.8;4.8;44;白井新田 東部 363-(2);0;1;2
10349;39.03733306071885;139.95286204209015;0.8;4.8;44;白井新田 東部 363-(3);0;1;363-(3)
10350;39.03743306229319;139.95297591024473;0.8;4.8;44;白井新田 東部 363-(4);0;1;4
10351;39.03752056355465;139.95311928269848;0.8;4.8;44;白井新田 東部 363-(5);0;1;5
10400;39.03124532260084;139.94547079212032;2.3;1.5;27;吉出 袋地 76-(2);0;0;2
10401;39.03149118072953;139.94577509711496;1.7;3;27;吉出 袋地 76-(1);0;0;76-1
10402;39.0316835472789;139.946034339539;1.48;4.31;28;吉出字袋地75-（2）;0;0;2
10403;39.0319068536004;139.946296585918;1.41;5.49;28;吉出字袋地75-（1）;0;0;75-1
10404;39.03199539557206;139.94660364824347;0.7;4.8;27;白井新田字東部　344;0;0;344
10405;39.0320206134245;139.94674615114;0.69;4.57;27.5;白井新田字東部　343;0;0;343
10406;39.0320838133268;139.946901358181;0.8;4.71;27;白井新田字東部　342-（3）;0;0;3
